3239;Lauda Air;\N;NG;LDA;LAUDA AIR;Austria;Y
3240;Lauda Air Italy;\N;NULL;LDI;LAUDA ITALY;Italy;N
3241;Laughlin Express;\N;NULL;LEP;LAUGHLIN EXPRESS;United States;N
3242;Laus;\N;NULL;LSU;LAUS AIR;Croatia;N
3243;Lawrence Aviation;\N;NULL;LAR;LAWRENCE;United States;N
3244;Layang-Layang Aerospace;\N;NULL;LAY;LAYANG;Malaysia;N
3245;Lease-a-Plane International;\N;NULL;LPL;LEASE-A-PLANE;United States;N
3246;Lebanese Air Transport;\N;LQ;LAQ;LAT;Lebanon;N
3247;Lebanese Air Transport (Charter);\N;NULL;LAT;LEBANESE AIR;Lebanon;N
3248;Lebanon Airport Development Corporation;\N;NULL;LAD;LADCO-AIR;United States;N
3250;Leconte Airlines;\N;NULL;LCA;LECONTE;United States;N
3251;Leeward Islands Air Transport;\N;LI;LIA;LIAT;Antigua and Barbuda;Y
3252;Legend Airlines;\N;NULL;LGD;LEGENDARY;United States;N
3253;Leisure Air;\N;NULL;LWD;LEISURE WORLD;United States;N
3254;Lentini Aviation;\N;NULL;LEN;LENTINI;United States;N
3255;Leo-Air;\N;NULL;LOR;LEO CHARTER;South Africa;N
3256;Leonsa De Aviacion;\N;NULL;LEL;LEONAVIA;Spain;N
3257;Libyan Airlines;\N;NULL;LYW;LIBYAN AIRWAYS;Libya;N
3258;Libyan Arab Airlines;\N;LN;LAA;LIBAIR;Libya;Y
3259;Libyan Arab Air Cargo;\N;NULL;LCR;LIBAC;Libya;N
3260;Lid Air;\N;NULL;LIQ;NULL;Sweden;N
3261;Lignes Aeriennes Congolaises;\N;NULL;LCG;CONGOLAISE;Democratic Republic of the Congo;N
3262;Lignes Aeriennes Du Tchad;\N;NULL;LKD;LATCHAD;Chad;N
3263;Lignes Mauritaniennes Air Express;\N;NULL;LME;LIMAIR EXPRESS;Mauritania;N
3264;Lignes Nationales Aeriennes - Linacongo;\N;NULL;GCB;LINACONGO;Republic of the Congo;N
3265;Lincoln Air National Guard;\N;NULL;GDQ;NULL;United States;N
3266;Lincoln Airlines;\N;NULL;LRT;NULL;Australia;N
3267;Lindsay Aviation;\N;NULL;LSY;LINDSAY AIR;United States;N
3268;Linea Aerea Costa Norte;\N;NULL;NOT;COSTA NORTE;Chile;N
3269;Linea Aerea Mexicana de Carga;\N;NULL;LMC;LINEAS DECARGA;Mexico;N
3270;Linea Aerea SAPSA;\N;L7;LNP;SAPSA;Chile;N
3271;Linea Aerea de Fumig Aguas Negras;\N;NULL;NEG;AGUAS NEGRAS;Chile;N
3272;Linea Aerea de Servicio Ejecutivo Regional;\N;8z;LER;LASER;Venezuela;N
3273;Linea De Aeroservicios;\N;NULL;LSE;NULL;Chile;N
3274;Linea Turistica Aerotuy;\N;LD;TUY;AEREOTUY;Venezuela;N
3275;Lineas Aereas Alaire S.L.;\N;NULL;ALR;AEROLAIRE;Spain;N
3276;Lineas Aereas Azteca;\N;ZE;LCD;LINEAS AZTECA;Mexico;N
3277;Lineas Aereas Canedo LAC;\N;NULL;LCN;CANEDO;Bolivia;N
3278;Lineas Aereas Comerciales;\N;NULL;LCM;LINEAS COMERCIALES;Mexico;N
3279;Lineas Aereas Ejectuivas De Durango;\N;NULL;EDD;LINEAS DURANGO;Mexico;N
3280;Lineas Aereas Eldorado;\N;NULL;EDR;ELDORADRO;Colombia;N
3281;Lineas Aereas Federales;\N;NULL;FED;FEDERALES;Argentina;N
3282;Lineas Aereas Monarca;\N;NULL;LMN;LINEAS MONARCA;Mexico;N
3283;Lineas Aereas San Jose;\N;NULL;LIJ;LINEAS JOSE;Mexico;N
3284;Lineas Aereas del Humaya;\N;NULL;UMA;HUMAYA;Mexico;N
3285;Linex;\N;NULL;LEC;LECA;Central African Republic;N
3286;Linhas Aereas Santomenses;\N;NULL;SMS;SANTOMENSES;S;N
3287;Linhas A;\N;LM;LAM;MOZAMBIQUE;Mozambique;Y
3288;Link Airways of Australia;\N;NULL;LAW;NULL;Australia;N
3289;Lion Air Services;\N;NULL;WGT;WORLDGATE;United Kingdom;N
3290;Lion Mentari Airlines;\N;JT;LNI;LION INTER;Indonesia;Y
3291;Lions-Air;\N;NULL;LEU;LIONSAIR;Switzerland;N
3292;Lithuanian Air Force;\N;NULL;LYF;LITHUANIAN AIRFORCE;Lithuania;N
3293;Little Red Air Service;\N;NULL;LRA;LITTLE RED;Canada;N
3294;Livingston;\N;LM;LVG;LIVINGSTON;Italy;N
3295;Lloyd Aereo Boliviano;\N;LB;LLB;LLOYDAEREO;Bolivia;N
3296;Lnair Air Services;\N;NULL;LNA;ELNAIR;Spain;N
3297;Lockheed Air Terminal;\N;NULL;XLG;NULL;United States;N
3298;Lockeed Aircraft Corporation;\N;NULL;LAC;LOCKHEED;United States;N
3299;Lockheed DUATS;\N;NULL;XDD;NULL;United States;N
3300;Lockheed Martin Aeronautics;\N;NULL;CBD;CATBIRD;United States;N
3301;Lockheed Martin Aeronautics Company;\N;NULL;LNG;LIGHTNING;United States;N
3302;Logan Air;\N;NULL;LOG;LOGAN;United Kingdom;N
3303;Lom Praha Flying School;\N;NULL;CLV;AEROTRAINING;Czech Republic;N
3304;Lomas Helicopters;\N;NULL;LMS;LOMAS;United Kingdom;N
3305;London City Airport Jet Centre;\N;NULL;LCY;LONDON CITY;United Kingdom;N
3306;London Executive Aviation;\N;NULL;LNX;LONEX;United Kingdom;N
3307;London Flight Centre (Stansted);\N;NULL;LOV;LOVEAIR;United Kingdom;N
3308;London Helicopter Centres;\N;NULL;LHC;MUSTANG;United Kingdom;N
3309;Lone Star Airlines;\N;NULL;LSS;LONE STAR;United States;N
3310;Long Island Airlines;\N;NULL;ORA;LONG ISLAND;United States;N
3311;Longtail Aviation;\N;NULL;LGT;LONGTAIL;Bermuda;N
3312;Lorraine Aviation;\N;NULL;LRR;LORRAINE;France;N
3313;Los Cedros Aviacion;\N;NULL;LSC;CEDROS;Chile;N
3314;Lotus Air;\N;NULL;TAS;LOTUS FLOWER;Egypt;N
3315;Luchtvaartmaatschappij Twente;\N;NULL;LTW;TWENTAIR;Netherlands;N
3316;Lucky Air;\N;NULL;LKE;LUCKY AIR;China;N
3317;Luft Carago;\N;NULL;LUT;LUGO;South Africa;N
3318;Luftfahrt-Vermietungs-Dienst;\N;NULL;LVD;AIR SANTE;Austria;N
3319;Luftfahrtgesellschaft Walter;\N;HE;LGW;WALTER;Germany;Y
3320;Lufthansa;\N;LH;DLH;LUFTHANSA;Germany;Y
3321;Lufthansa Cargo;\N;LH;GEC;LUFTHANSA CARGO;Germany;Y
3322;Lufthansa CityLine;\N;CL;CLH;HANSALINE;Germany;Y
3323;Lufthansa Systems;\N;L1;NULL;NULL;Germany;N
3324;Lufthansa Technik;\N;NULL;LHT;LUFTHANSA TECHNIK;Germany;N
3325;Lufttaxi Fluggesellschaft;\N;DV;LTF;Garfield;Germany;N
3326;Lufttransport;\N;L5;LTR;LUFT TRANSPORT;Norway;Y
3327;Luhansk;\N;NULL;LHS;ENTERPRISE LUHANSK;Ukraine;N
3328;Lund University School of Aviation;\N;NULL;UNY;UNIVERSITY;Sweden;N
3329;Luxair;\N;LG;LGL;LUXAIR;Luxembourg;Y
3330;Luxaviation;\N;NULL;LXA;RED LION;Luxembourg;N
3331;Luxembourg Air Rescue;\N;NULL;LUV;LUX RESCUE;Luxembourg;N
3332;Luxflight Executive;\N;NULL;LFE;LUX EXPRESS;Luxembourg;N
3333;Luxor Air;\N;NULL;LXO;NULL;Egypt;N
3334;Luzair;\N;NULL;LUZ;LISBON JET;Portugal;N
3335;Lviv Airlines;\N;5V;UKW;UKRAINE WEST;Ukraine;N
3336;Lydd Air;\N;NULL;LYD;LYDDAIR;United Kingdom;N
3337;Lynch Flying Service;\N;NULL;LCH;LYNCH AIR;United States;N
3338;Lynden Air Cargo;\N;L2;LYC;LYNDEN;United States;N
3339;Lynx Air International;\N;NULL;LXF;LYNX FLIGHT;United States;N
3340;Lynx Aviation;\N;NULL;LYX;LYNX AIR;Pakistan;N
3342;L;\N;MJ;LPR;LAPA;Argentina;Y
3343;L;\N;NULL;LAU;SURAMERICANO;Colombia;N
3344;M & N Aviation;\N;NULL;JNH;JONAH;United States;N
3345;MAC Fotografica;\N;NULL;MCF;MAC FOTO;Spain;N
3346;MANAG'AIR;\N;NULL;MRG;MANAG'AIR;France;N
3347;MAP-Management and Planung;\N;NULL;MPJ;MAPJET;Austria;N
3348;MAS Airways;\N;NULL;TFG;TRAFALGAR;United Kingdom;N
3349;MasAir;\N;M7;MAA;MAS CARGA;Mexico;Y
3350;MAT Macedonian Airlines;\N;IN;MAK;MAKAVIO;Macedonia;Y
3351;MCC Aviation;\N;NULL;MCC;DISCOVERY;South Africa;N
3352;MG Aviacion;\N;NULL;MGA;MAG AVACION;Spain;N
3353;MIA Airlines;\N;NULL;JLA;SALLINE;Romania;N
3354;MIAT Mongolian Airlines;\N;OM;MGL;MONGOL AIR;Mongolia;Y
3355;MIT Airlines;\N;NULL;MNC;MUNCIE;Canada;N
3356;MK Airline;\N;NULL;MKA;KRUGER-AIR;Ghana;N
3357;MNG Airlines;\N;MB;MNB;BLACK SEA;Turkey;Y
3358;MSR Flug-Charter;\N;NULL;EBF;SKYRUNNER;Germany;N
3359;MTC Aviacion;\N;NULL;MCV;MTC AVIACION;Mexico;N
3360;Mac Aviation;\N;NULL;MAQ;MAC AVIATION;Spain;N
3361;Mac Dan Aviation Corporation;\N;NULL;MCN;MAC DAN;United States;N
3362;MacKnight Airlines;\N;NULL;MTD;NULL;Australia;N
3363;Macair Airlines;\N;CC;MCK;NULL;Australia;Y
3364;Macedonian Airlines;\N;NULL;MCS;MACAIR;Greece;N
3365;Madina Air;\N;NULL;MDH;MADINA AIR;Libya;N
3366;Maersk;\N;DM;NULL;NULL;Denmark;Y
3367;Magic Blue Airlines;\N;NULL;MJB;MAGIC BLUE;Netherlands;N
3368;Magna Air;\N;NULL;MGR;MAGNA AIR;Austria;N
3369;Mahalo Air;\N;NULL;MLH;MAHALO;United States;N
3370;Mahan Air;\N;W5;IRM;MAHAN AIR;Iran;Y
3371;Mahfooz Aviation;\N;M2;MZS;MAHFOOZ;Gambia;N
3372;Maine Aviation;\N;NULL;MAT;MAINE-AV;United States;N
3373;Majestic Airlines;\N;NULL;MAJ;MAGIC AIR;United States;N
3374;Mak Air;\N;NULL;AKM;MAKAIR;Kazakhstan;N
3375;Malagasy Airlines;\N;NULL;MLG;NULL;Madagascar;N
3376;Malawi Express;\N;NULL;MLX;MALAWI EXPRESS;Malawi;N
3377;Malaya Aviatsia Dona;\N;NULL;MKK;AEROKEY;Russia;N
3378;Malaysia Airlines;\N;MH;MAS;MALAYSIAN;Malaysia;Y
3379;Mali Air;\N;NULL;MAE;MALI AIREXPRESS;Austria;N
3380;Mali Air Express;\N;NULL;VXP;AVION EXPRESS;Mali;N
3381;Mali Airways;\N;NULL;MTZ;MALI AIRWAYS;Mali;N
3382;Malila Airlift;\N;NULL;MLC;MALILA;Democratic Republic of the Congo;N
3383;Mall Airways;\N;NULL;MLS;MALL-AIRWAYS;United States;N
3384;Malmo Aviation;\N;NULL;SCW;SCANWING;Sweden;Y
3385;Malmoe Air Taxi;\N;NULL;LOD;LOGIC;Sweden;N
3386;Malm?Â Aviation;\N;TF;SCW;Scanwings;Sweden;Y
3387;Malta Air Charter;\N;R5;MAC;MALTA CHARTER;Malta;Y
3388;Malta Wings;\N;NULL;MWS;MALTA WINGS;Malta;N
3389;Mal?®v;\N;MA;MAH;MALEV;Hungary;Y
3390;Manaf International Airways;\N;NULL;MLB;MANAF;Burundi;N
3391;Mandala Airlines;\N;RI;MDL;MANDALA;Indonesia;Y
3392;Mandarin Airlines;\N;AE;MDA;Mandarin;Taiwan;Y
3393;Mango;\N;JE;MNO;TULCA;South Africa;Y
3394;Manhattan Air;\N;NULL;MHN;MANHATTAN;United Kingdom;N
3395;Manitoulin Air Services;\N;NULL;MTO;MANITOULIN;Canada;N
3396;Mann Air;\N;NULL;MNR;TEEMOL;United Kingdom;N
3397;Mannion Air Charter;\N;NULL;MAN;MANNION;United States;N
3398;Mantrust Asahi Airways;\N;NULL;MTS;MANTRUST;Indonesia;N
3399;Manx Airlines;\N;NULL;MNX;MANX;United Kingdom;N
3400;Maple Air Services;\N;NULL;MAD;MAPLE AIR;Canada;N
3401;March Helicopters;\N;NULL;MAR;MARCH;United Kingdom;N
3402;Marcopolo Airways;\N;NULL;MCP;MARCOPOLO;Afghanistan;N
3403;Marghi Air;\N;NULL;MGI;MARGHI;Nigeria;N
3404;Markair;\N;NULL;MRK;MARKAIR;United States;N
3405;Markoss Aviation;\N;NULL;MKO;GOSHAWK;United Kingdom;N
3406;Mars RK;\N;6V;MRW;AVIAMARS;Ukraine;N
3407;Marshall Aerospace;\N;NULL;MCE;MARSHALL;United Kingdom;N
3408;Marsland Aviation;\N;M7;MSL;MARSLANDAIR;Sudan;N
3409;Martin Aviation Services;\N;NULL;XMA;NULL;United States;N
3410;Martin-Baker;\N;NULL;MBE;MARTIN;United Kingdom;N
3411;Martinair;\N;MP;MPH;MARTINAIR;Netherlands;Y
3412;Martinaire;\N;NULL;MRA;MARTEX;United States;N
3413;Martyn Fiddler Associates;\N;NULL;MFA;SEAHORSE;United Kingdom;N
3414;Marvin Limited;\N;NULL;MVN;MARVIN;United Kingdom;N
3415;Maryland State Police;\N;NULL;TRP;TROOPER;United States;N
3416;Massachusetts Institute of Technology;\N;NULL;MTH;RESEARCH;United States;N
3417;Massey University School of Aviation;\N;NULL;MSY;MASSEY;New Zealand;N
3418;Master Airways;\N;NULL;MSW;MASTER AIRWAYS;Serbia;N
3419;Master Planner;\N;NULL;MPL;NULL;United States;N
3420;Masterjet;\N;NULL;LMJ;MASTERJET;Portugal;N
3421;Mastertop Linhas Aereas;\N;Q4;NULL;NULL;Brazil;N
3422;Mauria;\N;NULL;MIA;MAURIA;Mauritania;N
3423;Mauritanienne Aerienne Et Navale;\N;NULL;MNV;NAVALE;Mauritania;N
3424;Mauritanienne Air Fret;\N;NULL;MRF;MAUR-FRET;Mauritania;N
3425;Mauritanienne Airways;\N;NULL;MWY;MAURITANIENNE;Mauritania;N
3426;Mauritanienne De Transport Aerien;\N;NULL;MDE;MAURI-TRANS;Mauritania;N
3427;Maverick Airways;\N;NULL;MVR;MAV-AIR;United States;N
3428;Mavial Magadan Airlines;\N;H5;MVL;Mavial;Russia;N
3429;Max Avia;\N;NULL;MAI;MAX AVIA;Kyrgyzstan;N
3430;Max Sea Food;\N;NULL;MSF;MAXESA;El Salvador;N
3431;Max-Aviation;\N;NULL;MAX;MAX AVIATION;Canada;N
3432;Maxair;\N;8M;MXL;MAXAIR;Sweden;Y
3433;Maximus Air Cargo;\N;NULL;MXU;CARGO MAX;United Arab Emirates;N
3434;Maxjet Airways;\N;MY;MXJ;MAX-JET;United States;N
3435;Maxsus-Avia;\N;NULL;MXS;MAXSUS-AVIA;Uzbekistan;N
3436;May Air Xpress;\N;NULL;MXP;BEECHNUT;United States;N
3437;Maya Island Air;\N;MW;MYD;MYLAND;Belize;Y
3438;Mayair;\N;NULL;MYI;MAYAIR;Mexico;N
3439;Mbach Air;\N;NULL;MBS;MBACHI AIR;Malawi;N
3440;McAlpine Helicopters;\N;NULL;MCH;MACLINE;United Kingdom;N
3441;McCall Aviation;\N;NULL;MKL;MCCALL;United States;N
3442;McDonnell Douglas;\N;NULL;DAC;DACO;United States;N
3443;McNeely Charter Services;\N;NULL;MDS;MID-SOUTH;United States;N
3444;Med-Trans of Florida;\N;NULL;MEK;MED-TRANS;United States;N
3445;Medavia Company;\N;NULL;MDM;MEDAVIA;Malta;N
3446;Medical Air Rescue Services;\N;NULL;MRZ;MARS;Zimbabwe;N
3447;Medical Aviation Services;\N;NULL;MCL;MEDIC;United Kingdom;N
3448;Mediterranean Air Freight;\N;NULL;MDF;MED-FREIGHT;Greece;N
3449;Mediterranean Airways;\N;NULL;MDY;NULL;Egypt;N
3450;Medjet International;\N;NULL;MEJ;MEDJET;United States;N
3451;Mega;\N;NULL;MGK;MEGLA;Kazakhstan;N
3452;Mega Linhas Aereas;\N;NULL;MEL;MEGA AIR;Brazil;N
3453;Mekong Airlines;\N;NULL;MKN;MEKONG AIRLINES;Cambodia;N
3454;Menajet;\N;IM;MNJ;MENAJET;Lebanon;N
3456;Merchant Express Aviation;\N;NULL;MXX;MERCHANT;Nigeria;N
3457;Mercury Aircourier Service;\N;NULL;MEC;MERCAIR;United States;N
3458;Meridian;\N;NULL;POV;AIR POLTAVA;Ukraine;N
3459;Meridian Air Cargo;\N;NULL;MRD;MERIDIAN;United States;N
3460;Meridian Airlines;\N;NULL;MHL;HASSIMAIR;Nigeria;N
3461;Meridian Aviation;\N;NULL;DSL;DIESEL;United Kingdom;N
3462;Meridian Limited;\N;NULL;MEM;MERIDIAN CHERRY;Ukraine;N
3463;Meridiana;\N;IG;ISS;MERAIR;Italy;Y
3464;Merlin Airways;\N;NULL;MEI;AVALON;United States;N
3465;Merpati Nusantara Airlines;\N;MZ;MNA;MERPATI;Indonesia;Y
3466;Mesa Airlines;\N;YV;ASH;AIR SHUTTLE;United States;Y
3467;Mesaba Airlines;\N;XJ;MES;MESABA;United States;Y
3468;Meta Linhas A;\N;NULL;MSQ;META;Brazil;N
3469;Meteorological Research Flight;\N;NULL;MET;METMAN;United Kingdom;N
3470;Methow Aviation;\N;NULL;MER;METHOW;United States;N
3471;Metro Business Aviation;\N;NULL;MVI;NULL;United Kingdom;N
3472;Metro Express;\N;NULL;MEX;EAGLE EXPRESS;United States;N
3473;Metroflight;\N;NULL;MTR;METRO;United States;N
3474;Metrojet;\N;NULL;MTJ;METROJET;Hong Kong SAR of China;N
3475;Metropix UK;\N;NULL;PIX;METROPIX;United Kingdom;N
3476;Metroplis;\N;NULL;MPS;METRO REGIONAL;Netherlands;N
3477;Mex Blue;\N;NULL;MXB;MEX BLUE;Mexico;N
3478;Mex-Jet;\N;NULL;MJT;MEJETS;Mexico;N
3479;Mexicana de Aviaci;\N;MX;MXA;MEXICANA;Mexico;Y
3480;Mexico Transportes Aereos;\N;NULL;MXT;TRANSMEX;Mexico;N
3481;Miami Air Charter;\N;NULL;HUR;HURRICANE CHARTER;United States;N
3482;Miami Air International;\N;GL;BSK;BISCAYNE;United States;N
3483;Miami Valley Aviation;\N;NULL;OWL;NIGHT OWL;United States;N
3484;Miapet-Avia;\N;NULL;MPT;MIAPET;Armenia;N
3485;Michelin Air Services;\N;NULL;BIB;NULL;France;N
3486;Micromatter Technology Solutions;\N;NULL;WIZ;WIZARD;United Kingdom;N
3487;Mid Airlines;\N;NULL;NYL;NILE;Sudan;N
3488;Mid-Pacific Airlines;\N;NULL;MPA;MID PAC;United States;N
3489;Midamerica Jet;\N;NULL;MJR;MAJOR;United States;N
3490;Middle East Airlines;\N;ME;MEA;CEDAR JET;Lebanon;Y
3491;Midland Airport Services;\N;NULL;MID;NULL;United Kingdom;N
3492;Midline Air Freight;\N;NULL;MFR;MIDLINE FREIGHT;United States;N
3493;Midstate Airlines;\N;NULL;MIS;MIDSTATE;United States;N
3494;Midway Airlines;\N;JI;MDW;MIDWAY;United States;Y
3495;Midway Express;\N;NULL;FLA;PALM;United States;N
3496;Midwest Air Freighters;\N;NULL;FAX;FAIRFAX;United States;N
3497;Midwest Airlines;\N;YX;MEP;NULL;United States;Y
3498;Midwest Airlines (Egypt);\N;MY;MWA;NULL;Egypt;Y
3499;Midwest Aviation;\N;NULL;NIT;NIGHTTRAIN;United States;N
3500;Midwest Aviation Division;\N;NULL;MWT;MIDWEST;United States;N
3501;Midwest Helicopters De Mexico;\N;NULL;HTE;HELICOPTERSMEXICO;Mexico;N
3502;Millardair;\N;NULL;MAB;MILLARDAIR;Canada;N
3503;Millen Corporation;\N;NULL;RJM;MILLEN;United Kingdom;N
3504;Millennium Air;\N;NULL;MLK;NIGERJET;Nigeria;N
3505;Miller Flying Services;\N;NULL;MFS;MILLER TIME;United States;N
3506;Million Air;\N;NULL;OXO;MILL AIR;United States;N
3507;Mimino;\N;NULL;MIM;MIMINO;Russia;N
3508;Mina Airline Company;\N;NULL;NAB;NULL;Egypt;N
3509;Minair;\N;NULL;OMR;ORMINE;Central African Republic;N
3510;Minebea Technologies;\N;NULL;EBE;MINEBEA;United States;N
3511;Mines Air Services Zambia;\N;NULL;MAZ;MINES;Zambia;N
3512;Miniliner;\N;NULL;MNL;MINILINER;Italy;N
3513;Ministic Air;\N;NULL;MNS;MINISTIC;Canada;N
3514;Ministry of Agriculture;\N;NULL;WDG; Fisheries and Food;WATCHDOG;N
3515;Minsk Aircraft Overhaul Plant;\N;NULL;LIR;LISLINE;Belarus;N
3516;Miramichi Air Service;\N;NULL;MIR;MIRAMICHI;Canada;N
3517;Miras;\N;NULL;MIF;MIRAS;Kazakhstan;N
3518;Misr Overseas Airways;\N;NULL;MOS;NULL;Egypt;N
3519;Mission Aviation Fellowship;\N;NULL;MAF;MISSI;Indonesia;N
3520;Missionair;\N;NULL;MSN;MISIONAIR;Spain;N
3521;Missions Gouvernemtales Francaises;\N;NULL;MRN;MARIANNE;France;N
3522;Mississippi State University;\N;NULL;BDG;BULLDOG;United States;N
3523;Mississippi Valley Airways;\N;NULL;MVA;VALAIR;United States;N
3524;Mistral Air;\N;NULL;MSA;AIRMERCI;Italy;N
3525;Mobil Oil;\N;NULL;MBO;MOBIL;Canada;N
3526;Mocambique Expresso;\N;NULL;MXE;MOZAMBIQUE EXPRESS;Mozambique;N
3527;Mofaz Air;\N;NULL;MFZ;MOFAZ AIR;Malaysia;N
3528;Moldaeroservice;\N;NULL;MLE;MOLDAERO;Moldova;N
3529;Moldavian Airlines;\N;2M;MDV;MOLDAVIAN;Moldova;Y
3530;Moldova;\N;NULL;MVG;MOLDOVA-STATE;Moldova;N
3531;Mombasa Air Safari;\N;NULL;RRV;SKYROVER;Kenya;N
3532;Monarch Airlines;\N;ZB;MON;MONARCH;United Kingdom;Y
3533;Monarch Airlines;\N;NULL;MNH;MONARCH AIR;United States;N
3534;Myway Airlines;\N;8I;NULL;NULL;Italy;Y
3535;Moncton Flying Club;\N;NULL;MFC;EAST WIND;Canada;N
3536;Monde Air Charters;\N;NULL;MDB;MONDEAIR CARGO;United Kingdom;N
3537;Monerrey Air Taxi;\N;NULL;MTI;MONTERREY AIR;Mexico;N
3538;Monky Aerotaxis;\N;NULL;MKY;MONKY;Mexico;N
3539;Montenegro Airlines;\N;YM;MGX;MONTAIR;Montenegro;Y
3540;Montserrat Airways;\N;NULL;MNT;MONTSERRAT;Montserrat;N
3541;Mooney Aircraft Corporation;\N;NULL;MNY;MOONEY FLIGHT;United States;N
3542;Morningstar Air Express;\N;NULL;MAL;MORNINGSTAR;Canada;Y
3543;Morris Air Service;\N;NULL;MSS;WASATCH;United States;N
3544;Morrison Flying Service;\N;NULL;MRO;MORRISON;United States;N
3545;Moskovia Airlines;\N;3R;GAI;GROMOV AIRLINE;Russia;Y
3546;Mosphil Aero;\N;NULL;MPI;MOSPHIL;Philippines;N
3547;Motor Sich;\N;M9;MSI;MOTOR SICH;Ukraine;Y
3548;Mount Cook Airlines;\N;NM;NZM;MOUNTCOOK;New Zealand;N
3549;Mountain Air Cargo;\N;NULL;MTN;MOUNTAIN;United States;N
3550;Mountain Air Company;\N;N4;MTC;MOUNTAIN LEONE;Sierra Leone;N
3551;Mountain Air Express;\N;NULL;PKP;PIKES PEAK;United States;N
3552;Mountain Air Service;\N;NULL;BRR;MOUNTAIN AIR;United States;N
3553;Mountain Bird;\N;NULL;MBI;MOUNTAIN BIRD;United States;N
3554;Mountain High Aviation;\N;NULL;MHA;MOUNTAIN HIGH;United States;N
3555;Mountain Pacific Air;\N;NULL;MPC;MOUNTAIN PACIFIC;Canada;N
3556;Mountain Valley Air Service;\N;NULL;MTV;MOUNTAIN VALLEY;United States;N
3557;Mowhawk Airlines;\N;NULL;MOW;MOHAWK AIR;United States;N
3558;Mudan Airlines;\N;NULL;MDN;NULL;Somali Republic;N
3559;Mudanjiang General Aviation;\N;NULL;CMJ;MUDANJIANG;China;N
3560;Multi Taxi;\N;NULL;MTX;MULTITAXI;Mexico;N
3561;Multi-Aero;\N;NULL;WBR;WEBER;United States;N
3562;Multiflight;\N;NULL;MFT;YORKAIR;NULL;N
3563;Murmansk Aircompany;\N;NULL;MNZ;MURMAN AIR;Russia;N
3564;Murray Air;\N;NULL;MUA;MURRAY AIR;United States;N
3565;Musrata Air Transport;\N;NULL;MMR;MUSRATA AIR;Libya;N
3566;Mustique Airways;\N;NULL;MAW;MUSTIQUE;Barbados;N
3567;My Way Airlines;\N;NULL;MYW;FRANKY;Italy;N
3568;MyTravel Airways;\N;VZ;MYT;KESTREL;United Kingdom;Y
3569;Myanma Airways;\N;UB;UBA;UNIONAIR;Myanmar;Y
3570;Myanmar Airways International;\N;8M;MMM;assignment postponed;Myanmar;Y
3571;Myflug;\N;NULL;MYA;MYFLUG;Iceland;Y
3572;Mytravel Airways;\N;NULL;VKG;VIKING;Denmark;N
3573;NEL Cargo;\N;NULL;NLG;NELCARGO;Ivory Coast;N
3574;NHT Lineas Aereas;\N;NULL;NHG;HELGA;Brazil;N
3575;NZ Warbirds Association;\N;NULL;WAR;WARBIRDS;New Zealand;N
3576;Nacoia Lda;\N;NULL;ANL;AIR NACOIA;Angola;N
3577;Nada Air Service;\N;NULL;NHZ;NADA AIR;Chad;N
3578;Compangnie Nationale Naganagani;\N;NULL;BFN;NULL;Burkina Faso;N
3579;Nahanni Air Services Ltd;\N;NULL;NAH;NAHANNI;Canada;N
3580;Nakheel Aviation;\N;NULL;NKL;NAKHEEL;United Arab Emirates;N
3581;Namibia Commerical Aviation;\N;NULL;MRE;MED RESCUE;Namibia;N
3582;Namibian Defence Force;\N;NULL;NDF;NAMIBIAN AIR FORCE;Namibia;N
3583;Nanjing Airlines;\N;NULL;CNJ;NINGHANG;China;N
3584;Nantucket Airlines;\N;DV;ACK;ACK AIR;United States;N
3585;Nanyah Aviation;\N;NULL;NYA;NANYAH;Israel;N
3586;Napier Air Service Inc;\N;NULL;NAP;NAPIER;United States;N
3587;Nas Air;\N;NULL;NCM;AIR BANE;Angola;N
3588;Nas Air;\N;P9;NULL;NULL;Mali;N
3589;Nasair;\N;UE;NAS;NASAIRWAYS;Eritrea;Y
3590;Nashville Jet Charters;\N;NULL;NJC;NASHVILLE JET;United States;N
3591;Natalco Air Lines;\N;NULL;NCO;NATALCO;S;N
3592;Natioanl Air Traffic Controllers Association;\N;NULL;NTK;NATCA;United States;N
3593;National Air Charter;\N;NULL;NSR;NASAIR;Indonesia;N
3594;National Air Traffic Services;\N;NULL;RFI;SHERLOCK;United Kingdom;N
3595;National Airlines;\N;NULL;NAN;NATION AIR;United States;N
3596;National Airlines;\N;N4;NCN;NULL;Chile;N
3597;National Airlines;\N;N7;ROK;RED ROCK;United States;N
3598;National Airlines;\N;NA;NAL;NATIONAL;United States;N
3599;National Airlines;\N;NULL;KUS;KUSWAG;South Africa;N
3600;National Airways Cameroon;\N;9O;NULL;NULL;Cameroon;N
3601;National Airways Corporation;\N;NULL;LFI;AEROMED;South Africa;N
3602;National Aviation Company;\N;NULL;GTY;NULL;Egypt;N
3603;National Aviation Consultants;\N;NULL;TNC;NATCOM;Canada;N
3604;National Express;\N;NULL;NXT;NATIONAL FREIGHT;United States;N
3605;National Grid;\N;NULL;GRD;GRID;United Kingdom;N
3606;National Jet Express;\N;NULL;JTE;JETEX;Australia;N
3607;National Jet Service;\N;NULL;AND;AIR INDIANA;United States;N
3608;National Jet Systems;\N;NC;NJS;NATIONAL JET;Australia;Y
